16107,3,3
31104,8,18
9020,0,1
12109,4,0
44015,0,0
14111,1,0
14014,10,3
32017,1,6
11104,0,0
8026,4,4
6003,8,2
13007,9,2
30002,0,0
5110,2,0
6108,1,1
33006,2,3
42016,1,2
41301,4,5
6021,2,2
21010,16,2
25006,1,1
17038,4,7
15202,0,0
7003,7,5
7002,15,3
17041,3,2
17026,2,2
5016,1,0
11025,19,1
15047,12,4
8050,11,7
13101,7,2
14108,1,1
31024,0,0
15026,24,6
47007,6,11
10013,27,2
17044,12,12
19033,2,4
17025,1,1
21326,0,7
20143,8,3
43002,8,3
16138,1,0
21216,1,5
15068,6,3
22207,10,0
7004,12,6
92002,3,4
13030,1,2
6029,7,12
19027,1,5
31028,2,4
17048,0,2
44017,19,1
16118,0,3
2017,3,0
9008,0,0
8103,13,9
8048,2,3
21323,0,0
14013,3,0
13118,37,7
7011,6,6
18111,0,1
9002,0,1
48003,1,1
16110,2,2
18134,1,0
14002,4,3
9014,12,5
43009,7,0
8053,4,2
9001,0,0
17032,2,4
8016,6,4
10162,0,4
10115,5,4
10029,0,0
5005,5,5
10161,4,2
41303,21,9
12031,23,4
7018,0,3
5022,1,0
9106,9,5
21328,1,3
11046,8,1
8201,0,2
17040,1,2
9038,1,1
8009,4,5
1001,4,4
19105,0,4
31103,1,11
17008,9,2
15112,0,0
7025,14,8
6001,3,2
31706,0,3
22409,1,1
5020,20,3
19015,0,0
9022,13,8
26003,0,0
17004,0,2
19003,0,1
8036,7,2
12151,19,19
18107,0,0
92007,3,4
16026,1,1
9028,0,0
10107,0,0
17043,2,1
19026,0,5
11002,10,1
16039,10,2
11023,16,1
45003,0,2
31009,0,3
17030,0,0
12111,1,3
8034,5,6
11047,13,1
19043,2,8
5032,7,9
14020,2,5
20042,1,0
15067,2,0
43401,6,7
26002,3,21
6006,11,4
11027,1,0
12128,16,11
8010,1,3
31022,1,21
19101,0,1
14003,3,0
46002,9,10
18003,0,0
11113,15,0
10016,0,0
41302,5,9
21212,6,3
5018,4,0
33017,2,13
15042,8,6
20112,0,1
13001,2,3
19044,4,6
18011,6,0
43008,1,1
33102,0,2
8045,7,18
42706,0,1
15104,36,14
44006,3,13
15105,20,2
19120,0,2
5004,0,1
19103,3,11
14138,4,2
12114,6,0
46003,1,4
41209,1,0
21312,0,0
10024,3,1
18031,0,0
17203,0,0
18028,1,1
42014,27,2
8017,11,9
15054,9,1
15106,27,3
14008,0,0
5124,12,3
14106,2,0
18046,0,0
22406,0,4
35002,0,2
31102,0,2
2111,6,0
18022,0,0
8054,0,5
15109,2,1
21209,1,1
14012,4,1
21005,11,2
35010,2,3
10042,2,0
14124,3,3
15133,5,2
15110,19,0
21006,11,2
20131,3,0
44013,0,5
31008,5,3
21015,12,0
44003,14,5
15034,25,2
41404,9,7
48010,1,3
22203,0,6
17031,0,0
41202,2,8
42021,16,4
11030,2,2
1119,6,3
31708,0,2
35020,0,4
5106,7,4
25003,1,0
20115,0,3
31003,1,1
22402,1,1
9116,8,5
21008,9,1
11039,12,1
17013,1,1
16008,2,8
13050,29,1
11026,1,2
32604,1,2
19024,0,2
41601,6,0
9010,0,0
15021,18,14
17105,6,4
5012,0,12
8057,2,0
15103,11,1
18009,0,1
22003,10,12
16038,0,3
11105,26,2
14110,2,0
17125,0,1
16108,0,0
43005,14,35
11024,8,2
16136,16,1
19032,8,6
19022,1,2
21701,0,0
20134,0,1
24001,2,6
22016,3,1
14136,0,2
8025,20,9
32302,0,0
10014,26,1
13002,0,1
11035,14,2
42010,25,3
15046,0,0
46001,8,5
16040,18,0
22006,5,9
17028,0,1
21301,13,7
42302,1,2
1002,4,5
19029,1,5
9032,14,20
19016,0,4
32003,1,6
21104,11,5
11042,2,2
9005,0,0
7102,5,7
15013,2,0
19013,3,3
5123,15,0
26013,0,0
42301,3,9
8013,6,11
42504,4,4
20111,0,1
42015,1,0
32016,3,9
15201,16,2
31010,6,4
20121,0,1
5006,0,0
19008,3,1
92008,0,6
41402,14,2
43003,7,19
11004,17,3
7005,21,4
11036,22,0
18012,0,2
12009,3,2
19125,3,1
14036,2,2
18201,6,3
9021,0,0
23009,4,3
12027,0,0
32303,4,8
42029,9,7
12115,4,4
8035,10,3
21313,24,1
6013,11,0
28001,1,0
26007,0,2
17102,0,1
16111,1,0
19005,0,2
11007,24,1
15025,28,1
35018,6,1
18110,0,0
7015,18,4
10113,9,2
41606,13,5
17011,12,5
17045,0,4
43402,17,4
33018,9,2
12013,5,6
11009,2,1
11115,1,2
21305,7,2
14021,0,1
5021,11,6
8033,15,10
16121,1,1
14117,3,1
